Time interval,topic90,topic91,topic92,topic93,topic94,topic95,topic96,topic97,topic98,topic99,topic100,topic101,topic102,topic103,topic104,topic105,topic106,topic107,topic108,topic109,topic110,topic111,topic112,topic113,topic114,topic115,topic116,topic117,topic118,topic119,topic120,topic121,topic122,topic123,topic124,topic125,topic126,topic127,topic128,topic129,topic130,topic131,topic132,topic133,topic134,topic135,topic136,topic137,topic138,topic139,topic140,topic141,topic142,topic143,topic144,topic145,topic146,topic147,topic148,topic149,topic150,topic151,topic152,topic153,topic154,topic155,topic156,topic157,topic158,topic159,topic160,topic161,topic162,topic163,topic164,topic165,topic166,topic167,topic168,topic169,topic170,topic171,topic172,topic173,topic174,topic175,topic176,topic177,topic178,topic179,topic180,topic181,topic182,topic183,topic184,topic185,topic186,topic187,topic188,topic189,topic190,topic191,topic192,topic193,topic194,topic195,topic196,topic197,topic198,topic199,topic200,topic201,topic202,topic203,topic204,topic205,topic206,topic207,topic208,topic209,topic210,topic211,topic212,topic213,topic214,topic215,topic216,topic217,topic218,topic219,topic220,topic221,topic222,topic223,topic224,topic225,topic226,topic227,topic228,topic229,topic230,topic231,topic232,topic233,topic234,topic235,topic236,topic237,topic238,topic239,topic240,topic241,topic242,topic243,topic244,topic245,topic246,topic247,topic248,topic249,topic250,topic251,topic252,topic253,topic254,topic255,topic256,topic257,topic258,topic259,topic260,topic261,topic262,topic263,topic264,topic265,topic266,topic267,topic268,topic269,topic270,topic271,topic272,topic273,topic274,topic275,topic276,topic277,topic278,topic279,topic280,topic281,topic282,topic283,topic284,topic285,topic286,topic287,topic288,topic289,topic290,topic291,topic292,topic293,topic294,topic295,topic296,topic297,topic298,topic299,topic300,topic301,topic302,topic303,topic304,topic305
130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,10,2,2,5,9,17,15,3,10,15,5,5,0,2,4,4,4,18,5,6,6,13,20,33,21,39,30,35,36,43,33,51,41,46,31,21,30,16,16,9,16,10,16,25,12,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,10,2,1,5,7,17,15,3,8,15,4,5,0,1,3,4,3,15,5,5,6,12,18,31,17,39,30,36,36,44,33,51,41,50,31,21,31,17,17,9,16,10,16,27,13,21,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,9,2,1,4,7,17,14,3,6,14,3,3,0,1,2,3,1,13,4,3,5,9,14,26,12,39,30,36,36,44,33,51,43,53,31,22,33,21,17,9,16,10,17,28,15,22,16,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,7,2,1,3,7,17,13,3,5,11,3,2,0,0,2,1,1,7,3,3,4,6,10,20,11,34,30,36,36,45,33,51,43,58,31,24,34,21,18,9,16,10,18,29,15,22,18,10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,6,2,1,3,7,17,12,3,2,10,3,2,0,0,1,1,1,6,1,2,4,6,6,19,8,32,27,36,36,46,33,51,44,60,31,25,35,22,18,9,16,10,19,29,17,22,20,14,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,0,5,1,1,3,7,17,12,3,2,7,3,1,0,0,1,1,1,5,1,1,4,5,6,16,6,31,22,34,36,46,33,51,44,61,31,28,38,25,18,9,16,10,19,30,17,22,26,18,23,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,1,0,0,5,1,1,2,7,17,12,3,1,6,3,0,0,0,1,1,1,5,0,1,3,4,4,13,5,30,20,30,33,47,33,51,44,61,31,29,38,25,18,9,16,10,20,30,17,24,29,19,24,14,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,1,0,0,3,1,1,2,6,17,12,3,0,6,3,0,0,0,1,0,0,5,0,1,3,3,4,12,2,25,16,28,31,46,33,51,44,61,31,31,38,28,18,10,17,10,21,30,18,24,31,19,25,17,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,1,0,0,3,1,1,2,5,17,11,2,0,5,3,0,0,0,1,0,0,5,0,1,3,3,4,11,2,19,12,27,28,46,33,51,44,61,31,31,40,28,18,10,17,10,21,32,18,26,31,21,26,18,9,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,1,0,0,2,1,1,1,5,15,10,3,0,3,3,0,0,0,1,0,0,5,0,1,3,2,4,7,2,12,12,25,20,44,33,51,44,61,31,32,41,28,18,10,17,10,22,33,19,27,31,21,28,19,11,10,14,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,1,0,0,2,1,1,1,4,14,9,2,0,3,3,0,0,0,1,0,0,4,1,1,3,2,3,7,2,10,6,19,19,42,31,51,44,61,31,32,42,29,20,10,17,11,22,33,19,27,33,21,28,23,13,10,17,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,1,0,0,1,1,1,1,4,14,7,2,0,3,2,1,0,0,0,0,0,3,1,1,3,2,2,7,2,9,2,15,14,41,28,46,44,61,31,33,43,30,20,10,17,11,22,33,19,28,36,23,29,24,17,11,18,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,1,0,0,1,1,1,1,4,12,7,1,0,3,2,1,0,0,0,0,0,3,1,1,3,2,2,7,4,9,2,14,11,40,26,45,41,61,31,33,43,31,20,10,17,11,25,33,19,28,38,23,31,25,18,11,20,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,1,0,0,0,1,1,0,3,11,7,1,0,2,2,1,0,0,0,0,0,3,1,1,3,2,2,6,4,9,1,13,9,35,23,42,40,59,30,33,43,33,20,10,17,12,26,33,20,28,40,24,33,25,18,11,24,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,1,0,0,0,1,1,0,3,10,6,1,0,2,2,1,0,0,0,0,0,3,1,1,3,2,2,6,5,6,1,13,8,30,23,39,37,59,31,33,44,35,20,11,17,12,26,33,21,29,43,24,34,27,21,11,28,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,1,1,0,0,1,0,0,3,8,6,1,0,2,2,1,0,0,0,0,0,2,1,1,3,1,2,7,5,6,1,12,6,24,21,37,34,57,28,30,45,36,20,12,17,12,28,33,21,29,43,25,34,27,22,11,34,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,1,0,0,1,0,0,3,8,6,1,0,1,2,1,0,0,0,0,0,2,2,1,3,0,2,7,5,5,1,12,4,24,19,32,34,54,28,28,45,39,20,12,17,13,28,34,23,30,43,28,35,27,22,11,34,30,29,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,1,0,0,1,0,0,3,7,5,1,0,0,2,1,0,0,0,0,0,2,2,1,2,0,2,7,5,4,1,12,4,24,18,27,32,51,27,29,45,39,20,14,17,13,28,34,23,30,44,29,35,27,23,11,36,34,30,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,0,0,0,0,3,6,3,1,0,0,1,1,0,0,0,0,0,2,2,1,2,0,2,5,5,3,1,11,4,19,16,24,29,51,25,29,42,40,20,14,17,13,29,34,25,30,44,29,35,28,24,11,37,34,32,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,0,0,0,0,3,6,3,1,0,0,0,1,0,0,0,0,0,2,2,1,2,0,1,4,5,3,1,10,3,17,10,21,29,51,23,28,42,41,20,15,17,14,29,34,25,30,45,30,35,28,24,11,38,34,33,14,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,6,3,1,0,0,0,1,0,0,0,0,0,2,2,1,2,0,1,2,5,3,1,8,3,15,8,18,28,51,22,28,40,43,17,16,17,15,29,35,25,30,45,30,36,28,25,11,40,37,35,15,14,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,5,3,1,0,0,0,1,0,0,0,0,0,2,2,1,2,0,1,2,5,2,1,8,2,14,4,16,28,51,22,28,40,41,12,15,17,15,29,35,26,30,45,30,36,28,27,11,40,38,35,18,15,19,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,4,3,1,0,0,0,1,0,0,0,0,0,2,2,1,2,0,1,2,5,2,1,8,2,12,3,14,27,51,23,24,39,42,9,15,15,12,28,35,27,30,45,31,38,28,27,11,41,39,38,22,18,24,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,4,2,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,2,5,1,1,8,2,12,2,10,26,46,22,23,37,43,7,14,12,10,26,35,28,30,46,32,40,28,27,11,41,39,40,27,19,28,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,2,5,0,1,8,0,10,1,10,26,44,23,21,35,44,7,15,10,12,24,32,28,30,46,33,41,28,28,11,42,39,40,29,21,30,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,2,5,0,1,8,0,10,0,5,26,42,23,21,35,43,7,16,8,13,24,30,29,30,46,34,41,28,28,11,42,39,41,31,24,33,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,2,5,0,1,7,0,10,0,4,23,38,24,20,33,43,7,16,6,13,23,26,29,30,46,34,45,28,28,11,44,39,42,32,26,35,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,5,0,1,6,0,8,0,3,20,34,23,20,33,42,7,16,6,12,21,22,28,30,48,34,49,28,28,11,44,39,42,33,26,36,28,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,5,0,1,6,0,7,0,3,17,29,22,20,33,40,8,15,7,12,21,21,28,27,45,34,53,28,29,11,44,39,43,33,27,36,30,15,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,5,0,1,6,0,6,0,2,14,29,19,20,31,41,7,14,8,15,20,21,29,22,44,34,54,28,30,11,44,39,43,35,27,36,31,16,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
